                                          List of relations
 Schema |     Name      |   Type   | Owner  | Persistence | Access method |    Size    | Description 
 public | dim59         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim59_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim5_id_seq   | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim6          | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim60         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim60_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim61         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim61_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim62         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim62_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim63         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim63_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim64         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim64_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim65         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim65_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim66         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim66_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim67         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim67_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim68         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim68_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim69         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim69_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim6_id_seq   | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim7          | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim70         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim70_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim71         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim71_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim72         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim72_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim73         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim73_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim74         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim74_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim75         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim75_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim76         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim76_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim77         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim77_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim78         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim78_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim79         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim79_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim7_id_seq   | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim8          | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim80         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim80_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim81         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim81_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim82         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim82_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim83         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim83_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim84         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim84_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim85         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim85_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim86         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim86_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim87         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim87_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim88         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim88_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim89         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim89_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim8_id_seq   | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim9          | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim90         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim90_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim91         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim91_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim92         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim92_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim93         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim93_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim94         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim94_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim95         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim95_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim96         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim96_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim97         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim97_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim98         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim98_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim99         | table    | debian | permanent   | heap          | 72 kB      | 
 public | dim99_id_seq  | sequence | debian | permanent   |               | 8192 bytes | 
 public | dim9_id_seq   | sequence | debian | permanent   |               | 8192 bytes | 
 public | t             | table    | debian | permanent   | heap          | 434 MB     | 
 public | t_id_seq      | sequence | debian | permanent   |               | 8192 bytes | 
(202 rows)

                                          List of relations
 Schema |    Name     | Type  | Owner  | Table  | Persistence | Access method |  Size   | Description 
--------+-------------+-------+--------+--------+-------------+---------------+---------+-------------
 public | dim100_pkey | index | debian | dim100 | permanent   | btree         | 40 kB   | 
 public | dim10_pkey  | index | debian | dim10  | permanent   | btree         | 40 kB   | 
 public | dim11_pkey  | index | debian | dim11  | permanent   | btree         | 40 kB   | 
 public | dim12_pkey  | index | debian | dim12  | permanent   | btree         | 40 kB   | 
 public | dim13_pkey  | index | debian | dim13  | permanent   | btree         | 40 kB   | 
 public | dim14_pkey  | index | debian | dim14  | permanent   | btree         | 40 kB   | 
 public | dim15_pkey  | index | debian | dim15  | permanent   | btree         | 40 kB   | 
 public | dim16_pkey  | index | debian | dim16  | permanent   | btree         | 40 kB   | 
 public | dim17_pkey  | index | debian | dim17  | permanent   | btree         | 40 kB   | 
 public | dim18_pkey  | index | debian | dim18  | permanent   | btree         | 40 kB   | 
 public | dim19_pkey  | index | debian | dim19  | permanent   | btree         | 40 kB   | 
 public | dim1_pkey   | index | debian | dim1   | permanent   | btree         | 40 kB   | 
 public | dim20_pkey  | index | debian | dim20  | permanent   | btree         | 40 kB   | 
 public | dim21_pkey  | index | debian | dim21  | permanent   | btree         | 40 kB   | 
 public | dim22_pkey  | index | debian | dim22  | permanent   | btree         | 40 kB   | 
 public | dim23_pkey  | index | debian | dim23  | permanent   | btree         | 40 kB   | 
 public | dim24_pkey  | index | debian | dim24  | permanent   | btree         | 40 kB   | 
 public | dim25_pkey  | index | debian | dim25  | permanent   | btree         | 40 kB   | 
 public | dim26_pkey  | index | debian | dim26  | permanent   | btree         | 40 kB   | 
 public | dim27_pkey  | index | debian | dim27  | permanent   | btree         | 40 kB   | 
 public | dim28_pkey  | index | debian | dim28  | permanent   | btree         | 40 kB   | 
 public | dim29_pkey  | index | debian | dim29  | permanent   | btree         | 40 kB   | 
 public | dim2_pkey   | index | debian | dim2   | permanent   | btree         | 40 kB   | 
 public | dim30_pkey  | index | debian | dim30  | permanent   | btree         | 40 kB   | 
 public | dim31_pkey  | index | debian | dim31  | permanent   | btree         | 40 kB   | 
 public | dim32_pkey  | index | debian | dim32  | permanent   | btree         | 40 kB   | 
 public | dim33_pkey  | index | debian | dim33  | permanent   | btree         | 40 kB   | 
 public | dim34_pkey  | index | debian | dim34  | permanent   | btree         | 40 kB   | 
 public | dim35_pkey  | index | debian | dim35  | permanent   | btree         | 40 kB   | 
 public | dim36_pkey  | index | debian | dim36  | permanent   | btree         | 40 kB   | 
 public | dim37_pkey  | index | debian | dim37  | permanent   | btree         | 40 kB   | 
 public | dim38_pkey  | index | debian | dim38  | permanent   | btree         | 40 kB   | 
 public | dim39_pkey  | index | debian | dim39  | permanent   | btree         | 40 kB   | 
 public | dim3_pkey   | index | debian | dim3   | permanent   | btree         | 40 kB   | 
 public | dim40_pkey  | index | debian | dim40  | permanent   | btree         | 40 kB   | 
 public | dim41_pkey  | index | debian | dim41  | permanent   | btree         | 40 kB   | 
 public | dim42_pkey  | index | debian | dim42  | permanent   | btree         | 40 kB   | 
 public | dim43_pkey  | index | debian | dim43  | permanent   | btree         | 40 kB   | 
 public | dim44_pkey  | index | debian | dim44  | permanent   | btree         | 40 kB   | 
 public | dim45_pkey  | index | debian | dim45  | permanent   | btree         | 40 kB   | 
 public | dim46_pkey  | index | debian | dim46  | permanent   | btree         | 40 kB   | 
 public | dim47_pkey  | index | debian | dim47  | permanent   | btree         | 40 kB   | 
 public | dim48_pkey  | index | debian | dim48  | permanent   | btree         | 40 kB   | 
 public | dim49_pkey  | index | debian | dim49  | permanent   | btree         | 40 kB   | 
 public | dim4_pkey   | index | debian | dim4   | permanent   | btree         | 40 kB   | 
 public | dim50_pkey  | index | debian | dim50  | permanent   | btree         | 40 kB   | 
 public | dim51_pkey  | index | debian | dim51  | permanent   | btree         | 40 kB   | 
 public | dim52_pkey  | index | debian | dim52  | permanent   | btree         | 40 kB   | 
 public | dim53_pkey  | index | debian | dim53  | permanent   | btree         | 40 kB   | 
 public | dim54_pkey  | index | debian | dim54  | permanent   | btree         | 40 kB   | 
 public | dim55_pkey  | index | debian | dim55  | permanent   | btree         | 40 kB   | 
 public | dim56_pkey  | index | debian | dim56  | permanent   | btree         | 40 kB   | 
 public | dim57_pkey  | index | debian | dim57  | permanent   | btree         | 40 kB   | 
 public | dim58_pkey  | index | debian | dim58  | permanent   | btree         | 40 kB   | 
 public | dim59_pkey  | index | debian | dim59  | permanent   | btree         | 40 kB   | 
 public | dim5_pkey   | index | debian | dim5   | permanent   | btree         | 40 kB   | 
 public | dim60_pkey  | index | debian | dim60  | permanent   | btree         | 40 kB   | 
 public | dim61_pkey  | index | debian | dim61  | permanent   | btree         | 40 kB   | 
 public | dim62_pkey  | index | debian | dim62  | permanent   | btree         | 40 kB   | 
 public | dim63_pkey  | index | debian | dim63  | permanent   | btree         | 40 kB   | 
 public | dim64_pkey  | index | debian | dim64  | permanent   | btree         | 40 kB   | 
 public | dim65_pkey  | index | debian | dim65  | permanent   | btree         | 40 kB   | 
 public | dim66_pkey  | index | debian | dim66  | permanent   | btree         | 40 kB   | 
 public | dim67_pkey  | index | debian | dim67  | permanent   | btree         | 40 kB   | 
 public | dim68_pkey  | index | debian | dim68  | permanent   | btree         | 40 kB   | 
 public | dim69_pkey  | index | debian | dim69  | permanent   | btree         | 40 kB   | 
 public | dim6_pkey   | index | debian | dim6   | permanent   | btree         | 40 kB   | 
 public | dim70_pkey  | index | debian | dim70  | permanent   | btree         | 40 kB   | 
 public | dim71_pkey  | index | debian | dim71  | permanent   | btree         | 40 kB   | 
 public | dim72_pkey  | index | debian | dim72  | permanent   | btree         | 40 kB   | 
 public | dim73_pkey  | index | debian | dim73  | permanent   | btree         | 40 kB   | 
 public | dim74_pkey  | index | debian | dim74  | permanent   | btree         | 40 kB   | 
 public | dim75_pkey  | index | debian | dim75  | permanent   | btree         | 40 kB   | 
 public | dim76_pkey  | index | debian | dim76  | permanent   | btree         | 40 kB   | 
 public | dim77_pkey  | index | debian | dim77  | permanent   | btree         | 40 kB   | 
 public | dim78_pkey  | index | debian | dim78  | permanent   | btree         | 40 kB   | 
 public | dim79_pkey  | index | debian | dim79  | permanent   | btree         | 40 kB   | 
 public | dim7_pkey   | index | debian | dim7   | permanent   | btree         | 40 kB   | 
 public | dim80_pkey  | index | debian | dim80  | permanent   | btree         | 40 kB   | 
 public | dim81_pkey  | index | debian | dim81  | permanent   | btree         | 40 kB   | 
 public | dim82_pkey  | index | debian | dim82  | permanent   | btree         | 40 kB   | 
 public | dim83_pkey  | index | debian | dim83  | permanent   | btree         | 40 kB   | 
 public | dim84_pkey  | index | debian | dim84  | permanent   | btree         | 40 kB   | 
 public | dim85_pkey  | index | debian | dim85  | permanent   | btree         | 40 kB   | 
 public | dim86_pkey  | index | debian | dim86  | permanent   | btree         | 40 kB   | 
 public | dim87_pkey  | index | debian | dim87  | permanent   | btree         | 40 kB   | 
 public | dim88_pkey  | index | debian | dim88  | permanent   | btree         | 40 kB   | 
 public | dim89_pkey  | index | debian | dim89  | permanent   | btree         | 40 kB   | 
 public | dim8_pkey   | index | debian | dim8   | permanent   | btree         | 40 kB   | 
 public | dim90_pkey  | index | debian | dim90  | permanent   | btree         | 40 kB   | 
 public | dim91_pkey  | index | debian | dim91  | permanent   | btree         | 40 kB   | 
 public | dim92_pkey  | index | debian | dim92  | permanent   | btree         | 40 kB   | 
 public | dim93_pkey  | index | debian | dim93  | permanent   | btree         | 40 kB   | 
 public | dim94_pkey  | index | debian | dim94  | permanent   | btree         | 40 kB   | 
 public | dim95_pkey  | index | debian | dim95  | permanent   | btree         | 40 kB   | 
 public | dim96_pkey  | index | debian | dim96  | permanent   | btree         | 40 kB   | 
 public | dim97_pkey  | index | debian | dim97  | permanent   | btree         | 40 kB   | 
 public | dim98_pkey  | index | debian | dim98  | permanent   | btree         | 40 kB   | 
 public | dim99_pkey  | index | debian | dim99  | permanent   | btree         | 40 kB   | 
 public | dim9_pkey   | index | debian | dim9   | permanent   | btree         | 40 kB   | 
 public | t_d100_idx  | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d10_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d11_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d12_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d13_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d14_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d15_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d16_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d17_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d18_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d19_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d1_idx    | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d20_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d21_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d22_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d23_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d24_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d25_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d26_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d27_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d28_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d29_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d2_idx    | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d30_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d31_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d32_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d33_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d34_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d35_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d36_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d37_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d38_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d39_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d3_idx    | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d40_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d41_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d42_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d43_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d44_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d45_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d46_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d47_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d48_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d49_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d4_idx    | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d50_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d51_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d52_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d53_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d54_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d55_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d56_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d57_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d58_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d59_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d5_idx    | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d60_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d61_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d62_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d63_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d64_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d65_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d66_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d67_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d68_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d69_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d6_idx    | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d70_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d71_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d72_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d73_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d74_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d75_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
 public | t_d76_idx   | index | debian | t      | permanent   | btree         | 7168 kB | 
